episodes,episode_length,returns,average_reward,round_time,episodes_test,episode_length_test,returns_test,average_reward_test,round_time_test,round_time_total,loss_total,loss_critic,loss_actor,memory_size,reward_mean,reward_std,reward_min,reward_max,reward_corr,value_target_mean,value_target_std,q_value_mean,q_value_std,td_error_mean,td_error_std,learning_rate,gradient_norm_actor,gradient_norm_critic,actor_param_norm_before,actor_param_norm_after,critic_param_norm_before,critic_param_norm_after,actor_grad_var,critic_grad_var,critic_agreement_ratio,entropy_log_probs_mean,entropy_traj_start,entropy_traj_end,entropy_traj_delta,entropy_traj_mean,entropy_traj_std,actor_output_mean,actor_output_std,actor_entropy_first_mean,actor_entropy_first_std,loss_total_delta,critic_disagreement_mean,critic_disagreement_std,critic_disagreement_max,critic_disagreement_min,critic_disagreement_median,critic_disagreement_q25,critic_disagreement_q75,critic_var_top5_mean,model_val_mean,target_val_mean,critic_value_drift,avg_action_change,obs_delay_mean,act_delay_mean,nstep_len_mean,nstep_len_std,is_rtac,iteration_time
0,,,9.000033961873615e-111,0 days 00:00:20.395639,0.0,,,0.0029108155338244544,0 days 00:00:00.291507,0 days 00:00:20.396171,-0.7160534954071045,36.06920032525063,-147.8570689239502,17427.538,2.1156683388534498e-05,0.0002327722246863446,0.0,0.0037924833937985777,0.5320906633822251,147.42732415771485,4.015947127580643,147.424091796875,2.873019797325134,-0.003232357203960419,2.633277844786644,0.0003,0.14233370625972747,101.53344290161132,28.052816739529373,28.052816739529373,124.025131075304,124.025131075304,3.0679469487182586e-07,0.11475010869593825,0.0,-1.350769793152809,1.3501288020610809,1.3499739153385162,-0.00015488672256469728,1.3501302124261856,0.0067084786191117015,-0.004257522573461756,0.5909416854381562,,,2.5304794311523436e-05,0.5299669958353043,1.621370902299881,15.380343560338021,8.00807885825634e-05,0.18622015610337259,0.04256290676258504,0.5399053134918212,5.248836080193519,146.96462710571288,146.5240229034424,0.5905527873635292,1.0504658799767495,,,1.3971328125,0.8860694801211357,0.0,0.015321931838989257
0,,,2.3941719449213415e-11,0 days 00:00:20.395285,1.0,1000.0,0.12789332518315238,0.0001278933251831524,0 days 00:00:00.278554,0 days 00:00:20.395792,0.2811384162902832,37.785299320936204,-149.7355059814453,18423.542,2.1741781810670193e-05,0.00023865972649895928,0.0,0.0038822076715550997,0.5296143662025279,149.3764698791504,4.035416076183319,149.37504397583007,2.8091321182250977,-0.001425293058156967,2.7668673157691956,0.0003,0.14775528232753277,104.51732290267944,28.464824288692327,28.464824288692327,127.56834100995586,127.56834100995586,3.249718973066251e-07,0.1197575764148496,0.0,-1.348684657216072,1.3484144109487533,1.3489794800281525,0.0005650690793991089,1.348833315372467,0.006886701415467542,-0.006548331260797568,0.5902186451554299,,,-0.001099058151245117,0.6487164940237999,2.6351795803308486,26.808432998895647,7.503566308878362e-05,0.19801963510364293,0.0446074435133487,0.5741467291116714,7.711741703152657,148.89594326782228,148.5277797393799,0.5496403745412827,1.0519358468453088,,,1.39378125,0.8873854873776436,0.0,0.015303890705108642
0,,,5.927481695967142e-307,0 days 00:00:20.510549,1.0,1000.0,0.66572109896314,0.0006657210989631402,0 days 00:00:00.258573,0 days 00:00:20.511081,-2.602842293739319,34.64363493943215,-151.58875233459472,19419.542,2.0620247381005894e-05,0.00023490782845525093,0.0,0.0038995199609953165,0.530486441585439,151.24472714233397,3.79426761507988,151.2429814453125,2.7541553936004637,-0.0017455539107322693,2.5923725105524063,0.0003,0.14550806020945312,92.9949691696167,28.818556552324445,28.818556552324445,131.16477739709615,131.16477739709615,3.2031855522518524e-07,0.10218571383028757,0.0,-1.3506082327365876,1.3509882185459137,1.3507101365327836,-0.000278082013130188,1.351165392279625,0.006686105247703381,-0.008294955265359021,0.591246610224247,,,-0.0003799457550048828,0.6306611805260182,2.368964476108551,23.750710444450377,9.747678134590387e-05,0.20071791306883097,0.045595635117962954,0.5902470349371434,7.090189524054527,150.78693351745605,150.43416242980956,0.5105178411006928,1.0579098506569862,,,1.39196875,0.8871663308739662,0.0,0.015317844152450561
0,,,5.764833859176571e-27,0 days 00:00:20.574453,1.0,1000.0,0.00041845205448544587,4.1845205448544594e-07,0 days 00:00:00.282806,0 days 00:00:20.574980,1.3919629440307617,40.016735021352766,-153.10712631225587,20415.542,1.93394246018459e-05,0.00022021321637043584,0.0,0.0036323466639704744,0.5273896962823929,152.831930770874,3.921832949638367,152.8306209564209,2.6710444152355195,-0.0013102171123027802,2.8104633876085283,0.0003,0.14991876909136773,110.83827977752685,29.22035397499427,29.22035397499427,134.33637575354427,134.33637575354427,3.4609889887349254e-07,0.1341907838732004,0.0,-1.350351172566414,1.3493951646089555,1.3501023643016816,0.0007071996927261353,1.3500178072452544,0.007133469522348605,-0.005054227360524237,0.5904846887588501,,,-0.0007275428771972656,0.6935687696039676,2.8732387363314627,29.27643215596676,9.22719701193273e-05,0.20689169213175773,0.04686541609652341,0.6090402996242046,8.329795447945594,152.3446718597412,152.06243783569337,0.5580552473068238,1.0569880543152492,,,1.394640625,0.8869642696976662,0.0,0.015323923349380493
0,,,1.0438376326226581e-286,0 days 00:00:20.585823,1.0,1000.0,13.35486010353188,0.01335486010353188,0 days 00:00:00.277314,0 days 00:00:20.586335,7.864809179306031,48.38466959786415,-154.21463455200194,21411.542,1.907702286260877e-05,0.00021415295154533895,0.0,0.0035234836247427133,0.5386180874808669,153.98141220092774,4.217507916688919,153.97953048706054,2.70777431511879,-0.0018817636370658875,3.1285052123069765,0.0003,0.15468161115050316,113.32639663410187,29.608057263899596,29.608057263899596,137.4042489874996,137.4042489874996,3.637764234341034e-07,0.14062740904698148,0.0,-1.3505751342773438,1.3508962165117264,1.3502520518302918,-0.0006441646814346314,1.350427268743515,0.006881021127221175,-0.004144631218456198,0.5918638417720795,,,-0.000658050537109375,0.7540375606417656,3.2233380320370197,32.94577777671814,9.107825404498726e-05,0.22059539007395507,0.05073088598065078,0.6523229903578758,9.250130881786346,153.47499601745605,153.23576084899904,0.531252748131752,1.057995720088482,,,1.3881328125,0.8887364344000817,0.0,0.015299452304840087
0,,,4.44397273334798e-53,0 days 00:00:20.686240,0.0,,,0.032381977440495334,0 days 00:00:00.260271,0 days 00:00:20.686767,0.30333149528503417,39.20737045431137,-155.31282543945312,22407.542,1.8093461543650003e-05,0.0002054647018386369,0.0,0.003358885241931073,0.5365019897663733,155.0944974975586,3.802295766353607,155.09379711914062,2.606109667778015,-0.0007000238895416259,2.7899674661159515,0.0003,0.15623979818820954,99.34640767478943,30.003920889927073,30.003920889927073,140.45229983837157,140.45229983837157,3.77781961546475e-07,0.11512805090425536,0.0,-1.3492047526836395,1.3501170692443847,1.350422536969185,0.00030546772480010987,1.3501338428258896,0.006737855993560515,-0.0002490668389364146,0.5903409379720688,,,0.00132403564453125,0.7041494079828262,2.60656919413805,25.841433366298677,9.352532355114818e-05,0.22173520252853632,0.0506293728062883,0.6549783684313297,7.875530103445053,154.60565953063966,154.38176985168457,0.48818714970350263,1.0566372124552728,,,1.3909453125,0.8895065246224403,0.0,0.015318898916244507
0,,,2.701525725163815e-228,0 days 00:00:20.879601,1.0,1000.0,8.405618298625637e-10,8.405618298625636e-13,0 days 00:00:00.259324,0 days 00:00:20.880159,2.167828261375427,41.795723403215405,-156.34375326538085,23403.542,1.555469293192101e-05,0.00018083951456518592,0.0,0.0030244249079926333,0.5378269390956266,156.1405019683838,3.811286066889763,156.13781552124024,2.5196387082338334,-0.0026860145330429076,2.8799038481712342,0.0003,0.15551170002669096,113.11324153709411,30.36617453550361,30.36617453550361,143.07272854591906,143.07272854591906,3.8031331841636986e-07,0.14072063392982817,0.0,-1.3516975524425507,1.3512808992862702,1.3510695445537566,-0.00021135473251342773,1.3512183824777604,0.006826291726436466,-0.004493025472387672,0.5889732018113136,,,0.003250581741333008,0.7447416790425777,3.037027357071638,30.827524165153502,9.56973215797916e-05,0.22467245221138,0.050554882779717446,0.6675792771875858,8.815046620845795,155.65447985839845,155.44597802734376,0.5248505141735077,1.059962965349356,,,1.391734375,0.8888734090924263,0.0,0.015387573719024657
0,,,9.593727578993629e-45,0 days 00:00:21.513128,1.0,1000.0,8.11342460935485e-14,8.11342460935485e-17,0 days 00:00:00.259553,0 days 00:00:21.513661,0.2794082088470459,39.6478686850071,-157.19443505859374,24399.542,1.6877520650034694e-05,0.00019582798689329065,0.0,0.0032589749628835867,0.5369082555541609,157.03321322631837,3.751762619137764,157.0330975189209,2.508255606651306,-0.0001164071261882782,2.8258040566444396,0.0003,0.15656197226792573,100.10057419586181,30.681734943419695,30.681734943419695,145.84832018397003,145.84832018397003,3.74788528901604e-07,0.11620413769909646,0.0,-1.3503509149551391,1.3504400720596315,1.3504798575639725,3.978550434112549e-05,1.3501561150550843,0.006733751172549091,-0.009812180722132325,0.5874097146987916,,,0.2185393943786621,0.8196856559813023,3.7038599240779875,38.41190665102005,9.280325309373438e-05,0.23044394862651824,0.05130583950597793,0.6814845480918884,10.49055692589283,156.52525929260253,156.35980299377442,0.45418707984685897,1.0540786707202592,,,1.38275,0.8891376916766167,0.0,0.015740052938461303
0,,,0.0006670768797945452,0 days 00:00:21.194290,1.0,1000.0,2.289906470595263e-17,2.2899064705952628e-20,0 days 00:00:00.264721,0 days 00:00:21.194797,3.167263681411743,43.45164221453667,-157.9702519378662,25395.542,2.727292295455035e-05,0.00030579730263373487,0.0,0.005037429000077386,0.5496830180271354,157.81940617370606,3.6848780217170716,157.81663551330567,2.34725463116169,-0.002770142674446106,2.9185484026670454,0.0003,0.152581354662776,111.10672875976563,30.897323847392574,30.897323847392574,148.47425073285402,148.47425073285402,3.565498882096563e-07,0.1428040835214779,0.0,-1.3513062992095948,1.351739626646042,1.3514827415943145,-0.0002568850517272949,1.351696458697319,0.006679596287896857,-0.0032520697430591097,0.5888802011013031,,,-0.2228716678619385,0.7079649582505226,2.4987984848320486,24.69133613550663,8.617836888879538e-05,0.22870712272822857,0.050941030512563885,0.680288506001234,7.629159563660622,157.31868034362793,157.16372950744628,0.5001106759905816,1.0559331284562747,,,1.385828125,0.8886697550415993,0.0,0.015515097379684449
0,,,0.0,0 days 00:00:21.244259,0.0,,,1.3553370162721937e-27,0 days 00:00:00.264760,0 days 00:00:21.244806,-0.7262174053192139,38.74377372121811,-158.60618310546874,26391.546,4.0101072988761805e-05,0.00044345246533908036,0.0,0.007274134208561861,0.5335621443402779,158.47842951965333,3.4771341787576677,158.47717477416992,2.2990960685014725,-0.0012549231350421906,2.7409351296424864,0.0003,0.15901657705008984,102.70127180576324,31.230631689269096,31.230631689269096,150.84465354274212,150.84465354274212,4.050700477833402e-07,0.12503728144266643,0.0,-1.3509988236427306,1.3507409584522247,1.3505421015024186,-0.00019885694980621338,1.3505812494754792,0.006833786620176397,-0.007445140569179784,0.587060832798481,,,-0.0004730052947998047,0.7619753237962723,3.048067578524351,30.932897344589232,9.354404092300683e-05,0.22741699246317149,0.05008998332731426,0.6843364607393742,8.953735088586807,157.97155212402345,157.83998666381837,0.4719191766381264,1.052491405069828,,,1.3884296875,0.8873160086870193,0.0,0.01555361533164978
0,,,2.2894903063002383e-218,0 days 00:00:21.068526,1.0,1000.0,1.495754113078154e-10,1.4957541130781542e-13,0 days 00:00:00.267667,0 days 00:00:21.069029,5.756218467712403,46.950726932764056,-159.0218168334961,27387.55,3.76423227574774e-05,0.0004257043876368147,0.0,0.0071300653577006535,0.5341546912384801,158.93185804748535,3.7808106483221056,158.93099057006836,2.3013506091833116,-0.000867370069026947,3.0545978089570998,0.0003,0.16232399377971887,112.3087243309021,31.552786429407075,31.552786429407075,153.2883292896077,153.2883292896077,4.1353154824008696e-07,0.14176080707111396,0.0,-1.349901917219162,1.3500597964525223,1.3501215767860413,6.178033351898193e-05,1.3501848932504654,0.007064443851821124,-0.012281513186520897,0.5910960456728935,,,-0.0003538360595703125,0.7952205387949943,3.2676168577969076,32.62824636745453,9.736139909364284e-05,0.23313992445170878,0.05210620272532106,0.6886044434905052,9.710518425107002,158.39929473876953,158.30652737426757,0.47622544372081754,1.0574699961741767,,,1.385265625,0.8882122562527657,0.0,0.015388810873031617
0,,,2.0225543530801396e-99,0 days 00:00:21.176467,1.0,1000.0,1.7620248101158952e-17,1.7620248101158952e-20,0 days 00:00:00.264618,0 days 00:00:21.176991,3.691220911026001,44.50220338845253,-159.55270948791505,28383.55,3.731321713451842e-05,0.00042288851384988333,0.0,0.007016576605192043,0.5375319534971496,159.44287928771973,3.603423090457916,159.4420753173828,2.246359335899353,-0.0008043280839920044,2.91406380546093,0.0003,0.16229617908596994,117.13024647903443,31.794384840719403,31.794384840719403,155.29927328677476,155.29927328677476,4.276130092861763e-07,0.15797920674015767,0.0,-1.3510372487306594,1.3513570430278778,1.3515665063858031,0.00020946335792541504,1.351267846941948,0.006922299780475441,-0.009201018888968975,0.5916283599734307,,,0.008852783203125,0.7246336815655231,2.6500590569078923,26.183817509174347,0.00011015110008884221,0.234501290820539,0.05314111276809126,0.6908762220442295,7.912617094993592,158.94074752807617,158.82760581970214,0.5080014463067055,1.061044537583987,,,1.3880234375,0.8872573774456978,0.0,0.015464709281921387
0,,,2.357885122960649e-83,0 days 00:00:21.138215,1.0,1000.0,9.302635384885438e-48,9.302635384885437e-51,0 days 00:00:00.289381,0 days 00:00:21.138748,8.73491411781311,50.88963801431656,-159.8839824371338,29379.55,3.462146573808245e-05,0.00040135728833876847,0.0,0.00672634678664303,0.5448678526713593,159.82554296875,3.9292759461402893,159.82180541992187,2.3565214238166807,-0.0037371012568473815,3.175596472978592,0.0003,0.15858411555737256,121.82509679412841,32.05118792466819,32.05118792466819,157.50187121480704,157.50187121480704,3.9292861287520966e-07,0.16784950004913843,0.0,-1.3502241517305373,1.3507890727519989,1.3508363218307495,4.724907875061035e-05,1.3507274223566055,0.006833132449828554,-0.015192331899073905,0.592222570180893,,,-0.005048242568969727,0.8685623100697994,4.076683204740286,42.35185894095898,0.00010333646042272448,0.24041886437684298,0.05367383106984198,0.7125536037683486,11.282046593785285,159.2797507324219,159.21924079895018,0.5138784386515617,1.0667686810096104,,,1.3830078125,0.888924181997776,0.0,0.015375913858413696
0,,,3.708996863e-314,0 days 00:00:21.265170,0.0,,,3.060624095393096e-51,0 days 00:00:00.261756,0 days 00:00:21.265728,0.4963772621154785,40.67847571372986,-160.23201750183105,30375.554,3.469063413538438e-05,0.0003944634409027902,0.0,0.00659704023458227,0.5439508703202082,160.16373890686035,3.641575890660286,160.16526846313477,2.3968970526456834,0.001529396876692772,2.8397720553874968,0.0003,0.15954289373010397,108.78648797988892,32.34685340173356,32.34685340173356,159.90787188968807,159.90787188968807,4.0115541904839346e-07,0.13593031684332527,0.0,-1.3512687375545502,1.3515698360204698,1.3513055748939513,-0.0002642611265182495,1.351411698937416,0.006687612463370897,-0.012768089645833243,0.5893422216176987,,,-0.00227690315246582,0.8120203161835671,3.3928026045560835,34.44415266466141,0.00010237419360782951,0.24284638707339765,0.0550241723889485,0.7167624941170215,9.753789271831513,159.63181816101076,159.56128511047362,0.46949292331933973,1.057103877921899,,,1.3819609375,0.8882675288915635,0.0,0.015429550170898438
0,,,1.2096183491331806e-106,0 days 00:00:21.284436,1.0,1000.0,1.4878203069366661e-05,1.4878203069366661e-08,0 days 00:00:00.263588,0 days 00:00:21.284968,1.7487698287963866,42.31539616537094,-160.51773515319823,31371.558,3.331958213489103e-05,0.0003781128096479042,0.0,0.006320892024734041,0.5356486762456188,160.46208638000488,3.6622143868207933,160.45741633605957,2.3838387907743455,-0.004670058995485306,2.874506303548813,0.0003,0.15850160023570062,110.34276826095581,32.65949755287357,32.65949755287357,162.00259735170752,162.00259735170752,3.8272473673828244e-07,0.13890055207430851,0.0,-1.3511058270931244,1.3512176916599274,1.3516774791479111,0.0004597874879837036,1.3515276939868928,0.006707438238547183,-0.014013313076109625,0.5887469577193261,,,-0.0014488372802734374,0.7309984724223614,2.511518979728222,24.45624664282799,9.470968449022621e-05,0.24089694690704347,0.05428293301910162,0.7109375796020031,7.762181533694267,159.92844445800782,159.8709241027832,0.47535765612125397,1.0559376026590663,,,1.3837734375,0.8888879162669182,0.0,0.015340041399002075
0,,,7.302117697714833e-102,0 days 00:00:21.415239,0.0,,,9.996244885885538e-40,0 days 00:00:00.262524,0 days 00:00:21.415759,1.109334243774414,41.598730788230895,-160.84825148010253,32367.558,3.2594818190354965e-05,0.00037624114571555944,0.0,0.006269088687315321,0.5357867662612407,160.78636401367189,3.71328746175766,160.7861265258789,2.4694806144237518,-0.00023722779750823974,2.813193414568901,0.0003,0.1568817716911435,111.04280522537232,32.91506254489347,32.91506254489347,163.68128356140852,163.68128356140852,3.8335123642951885e-07,0.1423219975270331,0.0,-1.3528055267333985,1.3530661898851395,1.3532135443687439,0.00014735448360443114,1.353176910161972,0.006434925315959844,-0.013606563238892705,0.5897829716801644,,,-0.0009415702819824219,0.8059157393872738,3.5500787310898305,36.36638167536259,0.00011456135055050254,0.23546324137598276,0.054007304860278965,0.7005946729183197,9.950929284453393,160.25956100463867,160.1956022644043,0.47268970596790316,1.0597695359985033,,,1.386109375,0.885220495223999,0.0,0.015451703071594238
0,,,1.0873033871524145e-299,0 days 00:00:21.448798,0.0,,,4.647826610790632e-74,0 days 00:00:00.290914,0 days 00:00:21.449314,2.409295471191406,43.28330909919739,-161.08675926208497,33363.558,3.3045780427382196e-05,0.0003808135974103896,0.0,0.006395320194816376,0.5370415635389508,161.03819480895996,3.8126825753450393,161.03649870300293,2.5118510864973067,-0.0016962753385305405,2.893573243975639,0.0003,0.1607332659214735,111.70249137115478,33.20669007264637,33.20669007264637,165.58359703077375,165.58359703077375,4.092181858936783e-07,0.14469435008708387,0.0,-1.3517284568548202,1.352242390036583,1.3515836908817291,-0.0006586991548538209,1.351781589746475,0.006725124971999321,-0.015306355693377554,0.5889217023253441,,,0.000139129638671875,0.7942142117917538,3.3084164234101774,33.61623432087898,0.000105161415762268,0.2381230446100235,0.05432582559250295,0.7022199113368988,9.536092174887656,160.50784020996093,160.45750062561035,0.4788944745063782,1.055179677506288,,,1.38778125,0.8857065069675446,0.0,0.015400933027267456
0,,,0.0,0 days 00:00:21.472519,1.0,1000.0,1.0631337631881281e-22,1.063133763188128e-25,0 days 00:00:00.271265,0 days 00:00:21.473033,-2.0800950565338137,37.74321992111206,-161.37335279846192,34359.558,3.28717452231599e-05,0.00038289859841818784,0.0,0.006462162357031874,0.5471325004481769,161.31410598754883,3.5944009988307952,161.31268688964843,2.493132576704025,-0.0014192702174186706,2.6216381145715713,0.0003,0.15686453737318515,113.32179997253418,33.450571667671205,33.450571667671205,167.11948874349892,167.11948874349892,3.971990657802849e-07,0.15333732249483,0.0,-1.3525294733047486,1.3527131669521333,1.3528589140176772,0.00014574706554412842,1.3525068989992142,0.006460737034562044,-0.01564657543663634,0.5899063700437546,,,0.0012322921752929688,0.6551770828068256,2.1019256147444247,20.137655836820603,8.572330535389483e-05,0.22588341601192952,0.050945481562055646,0.6668618233203888,6.516108987092972,160.80102709960937,160.7397654724121,0.48274720245599745,1.0546515249212585,,,1.3865546875,0.8883191486001014,0.0,0.01539900255203247
0,,,3.690694093073225e-161,0 days 00:00:22.168870,0.0,,,2.837872125096185e-93,0 days 00:00:00.262591,0 days 00:00:22.169395,1.6756038188934326,42.49619107937813,-161.60674488830566,35355.558,3.233634385849777e-05,0.00037520956936993466,0.0,0.006252687605906223,0.5377389877220558,161.55517378234865,3.874658553600311,161.55527560424804,2.6019089522361756,0.000101631760597229,2.827000847816467,0.0003,0.15883323400467633,109.17414140319825,33.732530509876085,33.732530509876085,168.65873807726055,168.65873807726055,4.0258965393036306e-07,0.14129312406782993,0.0,-1.351879934668541,1.3517531484365464,1.3514223402738572,-0.000330808162689209,1.3515986716747284,0.006831704312295187,-0.018522887160244864,0.5892029812932015,,,0.0004313278198242187,0.7717744106352329,3.298242347151041,33.70665098547936,9.344317927025258e-05,0.22619936092942952,0.05089357032626867,0.6708002096116543,9.416268037319183,161.04333198547363,160.98992462158202,0.4536344207525253,1.0560155078371365,,,1.38646875,0.8897701386809349,0.0,0.01584525418281555
0,,,1.0437915253913332e-166,0 days 00:00:21.728504,1.0,1000.0,5.154429860006028e-40,5.154429860006027e-43,0 days 00:00:00.288970,0 days 00:00:21.729041,3.3328127269744874,44.61362100553512,-161.79041844177246,36351.562,2.812986558751313e-05,0.0003335429323198482,0.0,0.005645089678615017,0.5398668495990505,161.75303570556642,4.018934715747833,161.74992276000975,2.672559853553772,-0.0031127336025238038,2.9530615400075915,0.0003,0.16488518650084735,114.06730712890625,34.000677223607894,34.000677223607894,171.01963449490816,171.01963449490816,4.3983398950331323e-07,0.15220801682281307,0.0,-1.350657684326172,1.351050241470337,1.351057517528534,7.2760581970214845e-06,1.3508236610889435,0.006890553169185296,-0.01714241974276956,0.5905474526286125,,,-0.0010486984252929688,0.8589478442072869,4.136925357013941,43.1164674756527,8.728905103635042e-05,0.22893495398014785,0.0516236388515681,0.6800263964533806,11.479155603170394,161.22905783081055,161.19026864624024,0.4781061068177223,1.0590447576244673,,,1.383265625,0.8867872157096863,0.0,0.015496851682662963
0,,,0.0,0 days 00:00:21.632810,1.0,1000.0,1.3406168915826486e-46,1.3406168915826488e-49,0 days 00:00:00.259144,0 days 00:00:21.633317,0.17664589881896972,40.731142117500305,-162.0413383178711,37347.566,2.6722342771069638e-05,0.00031760328135684805,0.0,0.0053809139591612905,0.5478044807112746,161.99706980895996,3.927543620586395,161.99766688537596,2.7277431870698927,0.0005966730415821076,2.7879852035045625,0.0003,0.1672577955275774,111.17457610702515,34.2511162510328,34.2511162510328,172.8212485533431,172.8212485533431,4.5208404059593474e-07,0.1451472993339412,0.0,-1.3510189111232758,1.3505750125646592,1.3505253806114197,-4.963195323944092e-05,1.3505448019504547,0.006929812257178127,-0.01208868425199762,0.5876757898926734,,,0.30769652557373045,0.8594719987511635,4.2435934770405295,44.43857460105419,8.964372507762164e-05,0.23012433890998363,0.05155165062099695,0.6743062284886837,11.556126143574714,161.48645291137694,161.44061215209962,0.4781028040647507,1.0546701597968737,,,1.3801953125,0.8893283179402351,0.0,0.015404240846633912
0,,,7.593447512089721e-216,0 days 00:00:21.833291,0.0,,,2.939184992469727e-20,0 days 00:00:00.268472,0 days 00:00:21.833813,1.5209685020446777,42.452547107219694,-162.205345123291,38343.566,2.8789612465630527e-05,0.00033420294625395233,0.0,0.0056158876481057695,0.5258698844219907,162.17354386901854,4.017439023971558,162.17034252929687,2.7580448818206786,-0.003201546847820282,2.8501105982065202,0.0003,0.15924423967301846,115.21647738075256,34.47982237729989,34.47982237729989,174.75230040941386,174.75230040941386,4.1176560906563965e-07,0.1520300169645343,0.0,-1.3522948442697524,1.352450630545616,1.3520832360982895,-0.00036739444732666014,1.3525013818740845,0.006653155389300082,-0.011320712465560063,0.5871052097082138,,,-0.30547600936889646,0.822746944129467,3.945327427238226,41.036240318059924,9.111123997718095e-05,0.2213281881287694,0.04928090655617416,0.654129996061325,10.896062994718552,161.65190745544433,161.61884962463378,0.48065080952644346,1.0546875222921372,,,1.3828828125,0.8904146206974983,0.0,0.0155227370262146
0,,,3.878069404043211e-247,0 days 00:00:21.985715,0.0,,,2.975772479728814e-29,0 days 00:00:00.256956,0 days 00:00:21.986240,10.162967138290405,53.2483306183815,-162.17848655700683,39339.57,2.8528017445479945e-05,0.00033339316735377344,0.0,0.005574757211284003,0.5373236158598447,162.20516046142578,4.424487854003906,162.20627871704102,2.8465010516643523,0.001118673712015152,3.2306537367105483,0.0003,0.1670620231553912,125.3270115327835,34.73346270491369,34.73346270491369,176.72327161011845,176.72327161011845,4.5160516611986167e-07,0.18377340494561942,0.0,-1.3512420848608018,1.350557867527008,1.3512542819976807,0.0006964144706726075,1.3508296403884887,0.0069845560563262556,-0.011716168750310316,0.5875158495903016,,,0.27650478744506835,1.0659700383543969,6.414190131157636,68.7343832950592,9.06108048511669e-05,0.23024210389703512,0.05172334348782897,0.6812558889389038,16.68701409637928,161.6268283996582,161.65360998535155,0.5189558207392693,1.0540589314897857,,,1.3825546875,0.8883203428387642,0.0,0.015559831142425536
0,,,0.08252214688069628,0 days 00:00:17.730261,0.0,,,0.0035110456487026866,0 days 00:00:00.262854,0 days 00:00:17.730862,3.8751645431518553,45.42257800126076,-162.3144895172119,40335.51,0.0002106116368395414,0.002722778188018457,0.0,0.04618403042197588,0.5491310330142587,162.30187023925782,4.0985543570518495,162.29777223205568,2.7765526175498962,-0.004098048537969589,2.924178907036781,0.0003,0.16025954181700944,122.69624151039123,34.94884505843185,34.94884505843185,178.40303780122846,178.40303780122846,4.1285768092791385e-07,0.1725389164154185,0.0,-1.352195438027382,1.3518931727409362,1.3524189517498015,0.0005257790088653565,1.3523663716316223,0.006720784735749476,-0.014536598226288333,0.5871326633095741,,,-0.27908102989196776,0.8259631036818027,3.895202260404825,40.36111590099335,9.119793528225273e-05,0.22888904428482057,0.05202460036240518,0.6804292871654034,10.698364861130715,161.7648320465088,161.7481017150879,0.5020617715120316,1.053097778717677,,,1.3859921875,0.8899800463318824,0.0,0.015190053939819335
